timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-24T16:33:11,codecarbon,ea98ebfa-853c-4770-9a02-4d5a85c05d74,0.0035734176635742,6.952112060910009e-09,1.945507834635915e-06,42.5,0.0,4.281216144561768,3.643863730960422e-08,0,7.400230657594876e-10,3.7178660375363705e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:33:11,codecarbon,ea98ebfa-853c-4770-9a02-4d5a85c05d74,0.0282857418060302,6.669130338010157e-08,2.357771057850905e-06,42.5,0.0,4.281216144561768,3.271005219883389e-07,0,2.9552721894295563e-08,3.5665324388263445e-07,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:33:40,codecarbon,e9082c3e-abf3-4bff-af5e-c4e66ad91115,0.0030062198638916,5.920572573098405e-09,1.969440972768414e-06,42.5,0.0,4.281216144561768,3.1003521548377144e-08,0,6.58648881900111e-10,3.1662170430277256e-08,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-24T16:33:40,codecarbon,e9082c3e-abf3-4bff-af5e-c4e66ad91115,0.0205063819885253,4.8105065157554584e-08,2.345858239862712e-06,42.5,0.0,4.281216144561768,2.363501323593989e-07,0,2.090721104328471e-08,2.5725734340268345e-07,Luxembourg,LUX,esch-sur-alzette,,,Linux-6.5.0-5-generic-x86_64-with-glibc2.38,3.11.4,2.3.1,4,Intel(R) Celeron(R) N5100 @ 1.10GHz,,,5.9802,49.4998,11.416576385498049,machine,N,1.0
2023-11-30T06:43:56,codecarbon,4e2c7914-0502-4634-80c6-28f868f57734,0.0191216468811035,1.6654491659204525e-08,8.709757984111141e-07,12.5,0.0,2.7632460594177246,5.946225590176053e-08,0,3.897954428566664e-10,5.985205134461719e-08,Cameroon,CMR,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,12.5,6.0,7.368656158447266,machine,N,1.0
2023-11-30T06:43:56,codecarbon,4e2c7914-0502-4634-80c6-28f868f57734,0.0938107967376709,9.896844548476332e-08,1.054979265995524e-06,12.5,0.0,2.7632460594177246,3.15309398704105e-07,0,4.0358285537536185e-08,3.556676842416412e-07,Cameroon,CMR,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,12.5,6.0,7.368656158447266,machine,N,1.0
2023-11-30T06:46:12,codecarbon,b79a5a45-6ca3-4f61-83ec-f7e12fde5484,0.0175890922546386,1.6246696592029862e-08,9.236802193555616e-07,12.5,0.0,2.7632460594177246,5.7620306809743256e-08,0,7.662316991741134e-10,5.8386538508917376e-08,Cameroon,CMR,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,12.5,6.0,7.368656158447266,machine,N,1.0
2023-11-30T06:46:12,codecarbon,b79a5a45-6ca3-4f61-83ec-f7e12fde5484,0.0759494304656982,7.241491114031802e-08,9.534622010499928e-07,12.5,0.0,2.7632460594177246,2.358944879637825e-07,0,2.4346476958783124e-08,2.602409649225656e-07,Cameroon,CMR,,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,12.5,6.0,7.368656158447266,machine,N,1.0
2023-11-30T06:48:52,codecarbon,d5760051-588d-4014-952c-c3ab159bea0d,0.0130205154418945,9.914986767047344e-11,7.614895747633075e-09,12.5,0.0,2.7632460594177246,4.17083501815796e-08,0,0.0,4.17083501815796e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T06:48:53,codecarbon,d5760051-588d-4014-952c-c3ab159bea0d,0.0545568466186523,4.77466290485338e-10,8.751720821087535e-09,12.5,0.0,2.7632460594177246,1.789505283037822e-07,0,2.190028180166337e-08,2.0085081010544562e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T06:52:24,codecarbon,1c337c6c-3e19-4389-bdc8-bb1dfa141dcf,0.0130157470703125,9.28418014214178e-11,7.1330366916225515e-09,12.5,0.0,2.7632460594177246,3.826038704978096e-08,0,7.944140926952059e-10,3.9054801142476164e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T06:52:24,codecarbon,1c337c6c-3e19-4389-bdc8-bb1dfa141dcf,0.0375921726226806,3.0232114294657136e-10,8.042130099290154e-09,12.5,0.0,2.7632460594177246,1.1672907405429417e-07,0,1.0445236850671337e-08,1.271743109049655e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T08:34:12,codecarbon,bf2173c1-650e-4eea-a6a2-8c69cd683f7b,0.0119998455047607,1.6505772850248512e-08,1.3754987798551337e-06,12.5,0.0,2.7632460594177246,3.4751991430918376e-08,0,7.77028849938688e-10,3.5529020280857073e-08,United States,USA,florida,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-80.1946,25.7689,7.368656158447266,machine,N,1.0
2023-11-30T08:34:12,codecarbon,bf2173c1-650e-4eea-a6a2-8c69cd683f7b,0.0553023815155029,9.784587265051308e-08,1.7692885906384325e-06,12.5,0.0,2.7632460594177246,1.8510801924599545e-07,0,2.550726216725252e-08,2.1061528141324802e-07,United States,USA,florida,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-80.1946,25.7689,7.368656158447266,machine,N,1.0
2023-11-30T08:58:47,codecarbon,2272479b-116f-41d8-8526-a5037e1b95c7,0.0150251388549804,1.1565319803220167e-10,7.697313092974542e-09,12.5,0.0,2.7632460594177246,4.865063561333552e-08,0,0.0,4.865063561333552e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T08:58:47,codecarbon,2272479b-116f-41d8-8526-a5037e1b95c7,0.0470838546752929,3.9023677590624475e-10,8.288122937203349e-09,12.5,0.0,2.7632460594177246,1.5301091803444757e-07,0,1.1145953635036677e-08,1.6415687166948424e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:00:36,codecarbon,f77fe493-c7e7-4631-8b79-7ebc4eb0472d,0.0169928073883056,1.3384901324905235e-10,7.87680400244908e-09,12.5,0.0,2.7632460594177246,5.5538283454047344e-08,0,7.665977042847772e-10,5.6304881158332096e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:00:36,codecarbon,f77fe493-c7e7-4631-8b79-7ebc4eb0472d,0.0525562763214111,4.4185652250468725e-10,8.407302674993309e-09,12.5,0.0,2.7632460594177246,1.7203970087899104e-07,0,1.3831516134530374e-08,1.8587121701352138e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:02:47,codecarbon,d2b6d212-f0d6-47a2-aa9b-9217b9987b54,0.0179955959320068,1.4211397794675482e-10,7.897153197021497e-09,12.5,0.0,2.7632460594177246,5.901190969679092e-08,0,7.69708747725417e-10,5.978161844451633e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:02:47,codecarbon,d2b6d212-f0d6-47a2-aa9b-9217b9987b54,0.0540149211883544,4.575301723319068e-10,8.4704404313849e-09,12.5,0.0,2.7632460594177246,1.771052678426107e-07,0,1.5359221466439977e-08,1.9246448930905066e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:03:47,codecarbon,1600470c-5b99-4e3c-891e-9073fd93f1b7,0.0150027275085449,1.1738568570881208e-10,7.824289659460534e-09,12.5,0.0,2.7632460594177246,4.8594342337714334e-08,0,7.850809623732854e-10,4.93794233000876e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:03:47,codecarbon,1600470c-5b99-4e3c-891e-9073fd93f1b7,0.0440378189086914,3.7050571400031266e-10,8.413352958476988e-09,12.5,0.0,2.7632460594177246,1.4586084418826636e-07,0,9.995965577331844e-09,1.5585680976559818e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:10:00,codecarbon,3df38acf-90c9-430e-b5fe-5cd372ade9c7,0.0170099735260009,1.3393927051198914e-10,7.874161021312188e-09,12.5,0.0,2.7632460594177246,5.557222498787775e-08,0,7.706237605020762e-10,5.6342848748379815e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:10:00,codecarbon,3df38acf-90c9-430e-b5fe-5cd372ade9c7,0.0485537052154541,4.1535145512509187e-10,8.554474952673441e-09,12.5,0.0,2.7632460594177246,1.6163289546966557e-07,0,1.3088708762438733e-08,1.7472160423210425e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:11:19,codecarbon,f3ff4802-24bc-4f9a-9873-ca4ae469c732,0.01499605178833,1.1554299215332535e-10,7.704894180429603e-09,12.5,0.0,2.7632460594177246,4.860427644517687e-08,0,0.0,4.860427644517687e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:11:20,codecarbon,f3ff4802-24bc-4f9a-9873-ca4ae469c732,0.0410170555114746,3.4214073689597767e-10,8.341426087990717e-09,12.5,0.0,2.7632460594177246,1.3547887404759725e-07,0,8.445933933671769e-09,1.4392480798126906e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:13:54,codecarbon,eb498e1a-adb9-4822-96f7-29fc68c1a075,0.016014814376831,1.2564474520151013e-10,7.845532407998611e-09,12.5,0.0,2.7632460594177246,5.2082869741651764e-08,0,7.708067630574071e-10,5.2853676504709175e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:13:54,codecarbon,eb498e1a-adb9-4822-96f7-29fc68c1a075,0.0390346050262451,3.23664849387762e-10,8.291741370769456e-09,12.5,0.0,2.7632460594177246,1.284761561287774e-07,0,7.676591191057015e-09,1.3615274731983442e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:16:08,codecarbon,57cf5230-d364-45a1-8e92-e11944d12724,0.0135366916656494,1.0525843893867236e-10,7.775787580784988e-09,12.5,0.0,2.7632460594177246,4.3509735001458063e-08,0,7.682447272827631e-10,4.427797972874082e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:16:08,codecarbon,57cf5230-d364-45a1-8e92-e11944d12724,0.0415291786193847,3.499651601605283e-10,8.42697042886308e-09,12.5,0.0,2.7632460594177246,1.3723307185702856e-07,0,9.98315539845862e-09,1.472162272554872e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:17:48,codecarbon,a2f41269-1687-4b41-b961-5f3e4dc9b480,0.0149934291839599,1.1716802698821358e-10,7.814625030113891e-09,12.5,0.0,2.7632460594177246,4.8530598481496194e-08,0,7.57264573962857e-10,4.928786305545904e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:17:48,codecarbon,a2f41269-1687-4b41-b961-5f3e4dc9b480,0.042534589767456,3.5172482472253724e-10,8.269148160249755e-09,12.5,0.0,2.7632460594177246,1.372107201152378e-07,0,1.0745727046526098e-08,1.479564471617639e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:20:52,codecarbon,2b39d460-c50b-4c4b-83e8-3494ca4e7250,0.011009931564331,8.261701787690338e-11,7.50386297990791e-09,12.5,0.0,2.7632460594177246,3.4753647115495475e-08,0,0.0,3.4753647115495475e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:20:52,codecarbon,2b39d460-c50b-4c4b-83e8-3494ca4e7250,0.0359787940979003,3.0233958855711406e-10,8.403271875495062e-09,12.5,0.0,2.7632460594177246,1.179849108060201e-07,0,9.197159423308677e-09,1.2718207022932877e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:21:11,codecarbon,791f329f-3970-4ff3-bfed-24371f426a87,0.0140013694763183,1.0738185323010964e-10,7.669382156633551e-09,12.5,0.0,2.7632460594177246,4.517121447457208e-08,0,0.0,4.517121447457208e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T09:21:11,codecarbon,791f329f-3970-4ff3-bfed-24371f426a87,0.0370168685913085,3.0729403533912416e-10,8.301459497610653e-09,12.5,0.0,2.7632460594177246,1.215901639726427e-07,0,7.676042183391018e-09,1.292662061560337e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T10:29:42,codecarbon,2a6736e2-03bc-408d-bc2b-c9c7d6dad839,0.0135271549224853,1.0518558315919439e-10,7.775883677087998e-09,12.5,0.0,2.7632460594177246,4.347579346762764e-08,0,7.71538773278735e-10,4.424733224090637e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-11-30T10:29:42,codecarbon,2a6736e2-03bc-408d-bc2b-c9c7d6dad839,0.0455410480499267,3.9391760238383736e-10,8.649726329354226e-09,12.5,0.0,2.7632460594177246,1.5112012624740604e-07,0,1.4585120657386598e-08,1.6570524690479269e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-12-02T09:55:45,codecarbon,65272cc9-5008-420d-a092-dc461a7fdc82,0.019000768661499,1.421374068593861e-10,7.480613515778287e-09,12.5,0.0,2.7632460594177246,5.9024327331119123e-08,0,7.671467119507723e-10,5.97914740430699e-08,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
2023-12-02T09:55:45,codecarbon,65272cc9-5008-420d-a092-dc461a7fdc82,0.0895533561706543,8.075253144835102e-10,9.017253501305715e-09,12.5,0.0,2.7632460594177246,2.9705464839935306e-07,0,4.263868037952534e-08,3.396933287788784e-07,Canada,CAN,quebec,,,Windows-10-10.0.22631-SP0,3.11.5,2.3.2,6,AMD Ryzen 5 4500U with Radeon Graphics,,,-71.2,46.8,7.368656158447266,machine,N,1.0
